,date_time,NE,Success Ratio of Message Transfer,Number of Received Error Answer Messages,Number of Initiated Error Answer Messages,Peak Load of CPU Usage of the Main Processor(%),Peak Memory Usage of the Main Processor(%),Peak Load of CPU Usage(%),Mean Ratio of the CPU Usage(%),Mean Load of CPU Usage(%)
16379,9/8/2020 19:00,vDRKPA,100,526387,21862,20,80,28,7,4
16380,9/8/2020 19:00,vDRHXA,100,468453,257,27,80,58,8,5
16381,9/8/2020 19:15,vDRKPA,100,530997,22495,20,80,28,7,4
16382,9/8/2020 19:15,vDRHXA,100,473823,288,28,80,58,8,5
16383,9/8/2020 19:30,vDRKPA,100,530552,21652,20,80,28,7,4
16384,9/8/2020 19:30,vDRHXA,100,472613,266,28,80,57,8,5
16385,9/8/2020 19:45,vDRKPA,100,530764,23639,20,80,28,7,4
16386,9/8/2020 19:45,vDRHXA,100,471009,284,27,80,57,8,5
16387,9/8/2020 20:00,vDRKPA,100,531769,22372,20,80,28,7,4
16388,9/8/2020 20:00,vDRHXA,100,474943,286,27,80,57,8,5
16389,9/8/2020 20:15,vDRKPA,100,535055,20978,21,80,29,7,4
16390,9/8/2020 20:15,vDRHXA,100,480798,257,27,80,57,8,5
16391,9/8/2020 20:30,vDRKPA,100,534983,21424,19,80,28,6,4
16392,9/8/2020 20:30,vDRHXA,100,483960,291,27,80,57,8,5
16393,9/8/2020 20:45,vDRKPA,100,541848,21383,20,80,28,7,4
16394,9/8/2020 20:45,vDRHXA,100,484706,398,27,80,57,8,5
16395,9/8/2020 21:00,vDRKPA,100,538587,20947,19,80,28,7,4
16396,9/8/2020 21:00,vDRHXA,100,483755,268,27,80,57,8,5
16397,9/8/2020 21:15,vDRKPA,100,536892,19465,19,80,29,7,4
16398,9/8/2020 21:15,vDRHXA,100,483820,279,28,80,57,8,5
16399,9/8/2020 21:30,vDRKPA,100,539877,21603,19,80,28,6,4
16400,9/8/2020 21:30,vDRHXA,100,486349,314,26,80,57,7,5
16401,9/8/2020 21:45,vDRKPA,100,536878,21592,20,80,28,7,4
16402,9/8/2020 21:45,vDRHXA,100,486247,361,26,80,56,7,5
16403,9/8/2020 22:00,vDRKPA,100,537585,20802,19,80,28,6,4
16404,9/8/2020 22:00,vDRHXA,100,487402,323,25,80,56,7,5
16405,9/8/2020 22:15,vDRKPA,100,534283,20546,19,80,28,6,4
16406,9/8/2020 22:15,vDRHXA,100,486547,271,26,80,56,7,5
16407,9/8/2020 22:30,vDRKPA,100,526920,21100,18,80,26,6,4
16408,9/8/2020 22:30,vDRHXA,100,479866,250,25,80,54,7,4
16409,9/8/2020 22:45,vDRKPA,100,519580,18954,17,80,26,6,4
16410,9/8/2020 22:45,vDRHXA,100,475428,278,24,80,53,7,4
16411,9/8/2020 23:00,vDRKPA,100,509801,17340,17,80,26,6,4
16412,9/8/2020 23:00,vDRHXA,100,470979,291,23,80,53,7,4
16413,9/8/2020 23:15,vDRKPA,100,507222,17371,18,80,26,6,4
16414,9/8/2020 23:15,vDRHXA,100,468114,260,23,80,52,7,4
16415,9/8/2020 23:30,vDRKPA,100,496424,15531,17,80,26,6,4
16416,9/8/2020 23:30,vDRHXA,100,457132,253,22,80,51,7,4
16417,9/8/2020 23:45,vDRKPA,100,482364,17785,16,80,25,6,4
16418,9/8/2020 23:45,vDRHXA,100,445189,269,22,80,51,6,4
16419,10/8/2020 0:00,vDRKPA,100,484578,16316,16,80,25,5,4
16420,10/8/2020 0:00,vDRHXA,100,445651,379,22,80,51,6,4
16421,10/8/2020 0:15,vDRKPA,100,440651,10196,47,80,65,6,4
16422,10/8/2020 0:15,vDRHXA,100,411327,654,54,80,76,7,4
16423,10/8/2020 0:30,vDRKPA,100,452911,4725,34,80,47,6,4
16424,10/8/2020 0:30,vDRHXA,100,439109,417,50,80,72,6,4
16425,10/8/2020 0:45,vDRKPA,100,448568,15878,25,80,35,5,4
16426,10/8/2020 0:45,vDRHXA,100,415589,359,37,80,58,6,4
16427,10/8/2020 1:00,vDRKPA,100,430899,14513,15,80,24,5,3
16428,10/8/2020 1:00,vDRHXA,100,399147,334,20,80,48,6,4
16429,10/8/2020 1:15,vDRKPA,100,411165,12539,15,80,24,5,3
16430,10/8/2020 1:15,vDRHXA,100,379918,359,20,80,48,6,4
16431,10/8/2020 1:30,vDRKPA,100,390900,12574,14,80,23,5,3
16432,10/8/2020 1:30,vDRHXA,100,360468,365,19,80,47,6,4
16433,10/8/2020 1:45,vDRKPA,100,380121,13290,13,80,23,5,3
16434,10/8/2020 1:45,vDRHXA,100,347907,376,18,80,46,6,4
16435,10/8/2020 2:00,vDRKPA,100,364680,5651,16,80,24,5,3
16436,10/8/2020 2:00,vDRHXA,100,340878,358,20,80,49,6,4
16437,10/8/2020 2:15,vDRKPA,100,355484,3698,16,80,24,5,3
16438,10/8/2020 2:15,vDRHXA,100,339333,354,19,80,48,5,4
16439,10/8/2020 2:30,vDRKPA,100,334939,4288,15,80,23,5,3
16440,10/8/2020 2:30,vDRHXA,100,313964,286,19,80,47,5,4
16441,10/8/2020 2:45,vDRKPA,100,332531,9542,14,80,23,5,3
16442,10/8/2020 2:45,vDRHXA,100,304248,224,18,80,45,5,3
16443,10/8/2020 3:00,vDRKPA,100,328251,10517,14,80,23,5,3
16444,10/8/2020 3:00,vDRHXA,100,300625,185,17,80,45,5,3
16445,10/8/2020 3:15,vDRKPA,100,325368,10472,14,80,23,5,3
16446,10/8/2020 3:15,vDRHXA,100,298515,215,17,80,45,5,3
16447,10/8/2020 3:30,vDRKPA,100,314266,10460,13,80,23,5,3
16448,10/8/2020 3:30,vDRHXA,100,287517,204,17,80,45,5,3
16449,10/8/2020 3:45,vDRKPA,100,296307,5779,14,80,22,5,3
16450,10/8/2020 3:45,vDRHXA,100,281807,209,17,80,45,5,3
16451,10/8/2020 4:00,vDRKPA,100,273256,211,14,80,23,5,3
16452,10/8/2020 4:00,vDRHXA,100,274493,229,18,80,46,5,3
16453,10/8/2020 4:15,vDRKPA,100,281975,1357,13,80,23,5,3
16454,10/8/2020 4:15,vDRHXA,100,278248,315,18,80,46,5,3
16455,10/8/2020 4:30,vDRKPA,100,279366,3230,13,80,22,4,3
16456,10/8/2020 4:30,vDRHXA,100,271804,348,17,80,45,5,3
16457,10/8/2020 4:45,vDRKPA,100,264021,209,12,80,20,4,3
16458,10/8/2020 4:45,vDRHXA,100,264756,206,14,80,41,5,3
16459,10/8/2020 5:00,vDRKPA,100,265746,197,11,80,21,4,3
16460,10/8/2020 5:00,vDRHXA,100,265206,209,15,80,43,5,3
16461,10/8/2020 5:15,vDRKPA,100,281386,211,12,80,22,4,3
16462,10/8/2020 5:15,vDRHXA,100,282106,229,15,80,44,5,3
16463,10/8/2020 5:30,vDRKPA,100,272812,274,13,80,21,4,3
16464,10/8/2020 5:30,vDRHXA,100,272440,298,16,80,43,5,3
16465,10/8/2020 5:45,vDRKPA,100,282570,195,13,80,22,4,3
16466,10/8/2020 5:45,vDRHXA,100,282155,185,16,80,45,5,3
16467,10/8/2020 6:00,vDRKPA,100,290823,160,14,80,23,5,3
16468,10/8/2020 6:00,vDRHXA,100,291719,165,18,80,47,5,3
16469,10/8/2020 6:15,vDRKPA,100,314352,187,14,80,23,5,3
16470,10/8/2020 6:15,vDRHXA,100,313738,161,18,80,48,5,3
16471,10/8/2020 6:30,vDRKPA,100,322216,210,12,80,22,4,3
16472,10/8/2020 6:30,vDRHXA,100,321274,221,17,80,45,5,3
16473,10/8/2020 6:45,vDRKPA,100,343101,194,14,80,23,5,3
16474,10/8/2020 6:45,vDRHXA,100,342847,190,18,80,47,5,4
16475,10/8/2020 7:00,vDRKPA,100,362730,205,15,80,24,5,3
16476,10/8/2020 7:00,vDRHXA,100,363414,219,19,80,49,6,4
16477,10/8/2020 7:15,vDRKPA,100,390878,257,15,80,24,5,3
16478,10/8/2020 7:15,vDRHXA,100,390559,253,20,80,50,6,4
16479,10/8/2020 7:30,vDRKPA,100,397025,258,16,80,25,5,4
16480,10/8/2020 7:30,vDRHXA,100,398065,284,22,80,53,6,4
16481,10/8/2020 7:45,vDRKPA,100,412872,276,17,80,25,6,4
16482,10/8/2020 7:45,vDRHXA,100,412834,233,22,80,52,7,4
16483,10/8/2020 8:00,vDRKPA,100,412994,247,17,80,26,6,4
16484,10/8/2020 8:00,vDRHXA,100,413866,267,23,80,53,7,4
16485,10/8/2020 8:15,vDRKPA,100,415816,250,17,80,26,6,4
16486,10/8/2020 8:15,vDRHXA,100,413684,237,24,80,54,7,4
16487,10/8/2020 8:30,vDRKPA,100,412308,281,17,80,27,6,4
16488,10/8/2020 8:30,vDRHXA,100,413346,277,24,80,54,7,4
16489,10/8/2020 8:45,vDRKPA,100,404150,279,18,80,27,6,4
16490,10/8/2020 8:45,vDRHXA,100,405018,277,25,80,54,7,4
16491,10/8/2020 9:00,vDRKPA,100,407181,267,18,80,27,6,4
16492,10/8/2020 9:00,vDRHXA,100,407544,274,25,80,55,7,4
16493,10/8/2020 9:15,vDRKPA,100,410518,256,19,80,27,6,4
16494,10/8/2020 9:15,vDRHXA,100,411832,243,25,80,55,7,5
16495,10/8/2020 9:30,vDRKPA,100,412577,262,19,80,27,6,4
16496,10/8/2020 9:30,vDRHXA,100,411744,250,26,80,56,7,5
16497,10/8/2020 9:45,vDRKPA,100,413523,254,19,80,28,6,4
16498,10/8/2020 9:45,vDRHXA,100,414781,267,27,80,56,7,5
16499,10/8/2020 10:00,vDRKPA,100,423770,257,19,80,28,6,4
16500,10/8/2020 10:00,vDRHXA,100,420271,279,26,80,57,8,5
16501,10/8/2020 10:15,vDRKPA,100,438786,261,20,80,28,7,4
16502,10/8/2020 10:15,vDRHXA,100,436889,261,27,80,57,8,5
16503,10/8/2020 10:30,vDRKPA,100,435584,314,19,80,28,7,4
16504,10/8/2020 10:30,vDRHXA,100,433612,284,27,80,57,8,5
16505,10/8/2020 10:45,vDRKPA,100,419728,293,20,80,28,7,4
16506,10/8/2020 10:45,vDRHXA,100,418040,336,28,80,57,8,5
16507,10/8/2020 11:00,vDRKPA,100,433905,2813,21,80,30,7,4
16508,10/8/2020 11:00,vDRHXA,100,423361,264,31,80,60,8,5
16509,10/8/2020 11:15,vDRKPA,100,437439,296,20,80,28,7,4
16510,10/8/2020 11:15,vDRHXA,100,429900,244,28,80,58,8,5
16511,10/8/2020 11:30,vDRKPA,100,430969,303,20,80,28,7,4
16512,10/8/2020 11:30,vDRHXA,100,430135,245,28,80,58,8,5
16513,10/8/2020 11:45,vDRKPA,100,431957,250,20,80,29,7,4
16514,10/8/2020 11:45,vDRHXA,100,432190,253,28,80,58,8,5
16515,10/8/2020 12:00,vDRKPA,100,435190,266,21,80,29,7,4
16516,10/8/2020 12:00,vDRHXA,100,435156,275,29,80,59,8,5
16517,10/8/2020 12:15,vDRKPA,100,451461,301,21,80,29,7,4
16518,10/8/2020 12:15,vDRHXA,100,452838,271,29,80,59,8,5
16519,10/8/2020 12:30,vDRKPA,100,452557,246,21,80,29,7,4
16520,10/8/2020 12:30,vDRHXA,100,452422,244,28,80,58,8,5
16521,10/8/2020 12:45,vDRKPA,100,450922,302,21,80,29,7,4
16522,10/8/2020 12:45,vDRHXA,100,452375,287,29,80,58,8,5
16523,10/8/2020 13:00,vDRKPA,100,452373,328,21,80,29,7,4
16524,10/8/2020 13:00,vDRHXA,100,452532,319,29,80,59,8,5
16525,10/8/2020 13:15,vDRKPA,100,449812,302,21,80,29,7,4
16526,10/8/2020 13:15,vDRHXA,100,450750,327,30,80,59,8,5
16527,10/8/2020 13:30,vDRKPA,100,451337,320,21,80,29,7,4
16528,10/8/2020 13:30,vDRHXA,100,451830,313,29,80,59,8,5
16529,10/8/2020 13:45,vDRKPA,100,447915,292,21,80,29,7,4
16530,10/8/2020 13:45,vDRHXA,100,448247,283,28,80,58,8,5
16531,10/8/2020 14:00,vDRKPA,100,450657,319,20,80,29,7,4
16532,10/8/2020 14:00,vDRHXA,100,451413,293,28,80,59,8,5
16533,10/8/2020 14:15,vDRKPA,100,447028,282,21,80,29,7,4
16534,10/8/2020 14:15,vDRHXA,100,448607,319,30,80,59,8,5
16535,10/8/2020 14:30,vDRKPA,100,450375,310,21,80,30,7,4
16536,10/8/2020 14:30,vDRHXA,100,450399,270,30,80,60,8,5
16537,10/8/2020 14:45,vDRKPA,100,452683,252,21,80,29,7,4
16538,10/8/2020 14:45,vDRHXA,100,452841,259,29,80,59,8,5
16539,10/8/2020 15:00,vDRKPA,100,455286,264,21,80,29,7,4
16540,10/8/2020 15:00,vDRHXA,100,454470,286,29,80,59,8,5
16541,10/8/2020 15:15,vDRKPA,100,460697,269,21,80,29,7,4
16542,10/8/2020 15:15,vDRHXA,100,461289,260,29,80,59,8,5
16543,10/8/2020 15:30,vDRKPA,100,455014,273,20,80,29,7,4
16544,10/8/2020 15:30,vDRHXA,100,455282,287,28,80,58,8,5
16545,10/8/2020 15:45,vDRKPA,100,454247,287,21,80,29,7,4
16546,10/8/2020 15:45,vDRHXA,100,455213,275,29,80,58,8,5
16547,10/8/2020 16:00,vDRKPA,100,450664,373,20,80,29,7,4
16548,10/8/2020 16:00,vDRHXA,100,451792,338,28,80,58,8,5
16549,10/8/2020 16:15,vDRKPA,100,456417,364,21,80,29,7,4
16550,10/8/2020 16:15,vDRHXA,100,456810,394,29,80,58,8,5
16551,10/8/2020 16:30,vDRKPA,100,452465,357,20,80,28,7,4
16552,10/8/2020 16:30,vDRHXA,100,452995,346,28,80,58,8,5
16553,10/8/2020 16:45,vDRKPA,100,454675,367,21,80,29,7,4
16554,10/8/2020 16:45,vDRHXA,100,456976,334,28,80,58,8,5
16555,10/8/2020 17:00,vDRKPA,100,455685,593,22,80,31,7,4
16556,10/8/2020 17:00,vDRHXA,100,456772,595,28,80,58,8,5
16557,10/8/2020 17:15,vDRKPA,100,463749,524,22,80,32,7,5
16558,10/8/2020 17:15,vDRHXA,100,463835,488,29,80,58,8,5
16559,10/8/2020 17:30,vDRKPA,100,465212,487,22,80,31,7,5
16560,10/8/2020 17:30,vDRHXA,100,464571,482,28,80,58,8,5
16561,10/8/2020 17:45,vDRKPA,100,465719,490,22,80,31,7,5
16562,10/8/2020 17:45,vDRHXA,100,466182,520,29,80,58,8,5
16563,10/8/2020 18:00,vDRKPA,100,469914,487,22,80,30,7,4
16564,10/8/2020 18:00,vDRHXA,100,469454,509,28,80,58,8,5
16565,10/8/2020 18:15,vDRKPA,100,471824,414,20,80,29,7,4
16566,10/8/2020 18:15,vDRHXA,100,474702,472,29,80,58,8,5
16567,10/8/2020 18:30,vDRKPA,100,476738,416,21,80,29,7,4
16568,10/8/2020 18:30,vDRHXA,100,476368,414,28,80,58,8,5
16569,10/8/2020 18:45,vDRKPA,100,475299,448,20,80,28,7,4
16570,10/8/2020 18:45,vDRHXA,100,475754,445,28,80,58,8,5
16571,10/8/2020 19:00,vDRKPA,100,480430,277,20,80,28,7,4
16572,10/8/2020 19:00,vDRHXA,100,480176,318,27,80,57,8,5
16573,10/8/2020 19:15,vDRKPA,100,480182,259,20,80,28,7,4
16574,10/8/2020 19:15,vDRHXA,100,480592,312,28,80,57,8,5
16575,10/8/2020 19:30,vDRKPA,100,479581,347,22,80,30,7,4
16576,10/8/2020 19:30,vDRHXA,100,479604,341,31,80,60,8,5
16577,10/8/2020 19:45,vDRKPA,100,476725,275,19,80,28,7,4
16578,10/8/2020 19:45,vDRHXA,100,477930,323,27,80,56,7,5
16579,10/8/2020 20:00,vDRKPA,100,478429,299,19,80,28,6,4
16580,10/8/2020 20:00,vDRHXA,100,477900,299,26,80,56,7,5
16581,10/8/2020 20:15,vDRKPA,100,485188,336,19,80,28,7,4
16582,10/8/2020 20:15,vDRHXA,100,485122,322,27,80,57,7,5
16583,10/8/2020 20:30,vDRKPA,100,488839,322,19,80,28,7,4
16584,10/8/2020 20:30,vDRHXA,100,487854,351,25,80,56,7,5
16585,10/8/2020 20:45,vDRKPA,100,491590,256,19,80,27,7,4
16586,10/8/2020 20:45,vDRHXA,100,492211,280,26,80,56,7,5
16587,10/8/2020 21:00,vDRKPA,100,494159,225,19,80,27,6,4
16588,10/8/2020 21:00,vDRHXA,100,494098,241,25,80,55,7,5
16589,10/8/2020 21:15,vDRKPA,100,500277,267,19,80,27,6,4
16590,10/8/2020 21:15,vDRHXA,100,501934,259,26,80,55,7,5
16591,10/8/2020 21:30,vDRKPA,100,504842,231,18,80,27,6,4
16592,10/8/2020 21:30,vDRHXA,100,504558,228,25,80,55,7,4
16593,10/8/2020 21:45,vDRKPA,100,500979,207,18,80,27,6,4
16594,10/8/2020 21:45,vDRHXA,100,501756,234,25,80,55,7,4
16595,10/8/2020 22:00,vDRKPA,100,501445,247,18,80,27,6,4
16596,10/8/2020 22:00,vDRHXA,100,501374,251,24,80,54,7,4
16597,10/8/2020 22:15,vDRKPA,100,501867,242,18,80,27,6,4
16598,10/8/2020 22:15,vDRHXA,100,502775,227,25,80,54,7,4
16599,10/8/2020 22:30,vDRKPA,100,494375,188,17,80,26,6,4
16600,10/8/2020 22:30,vDRHXA,100,493732,197,22,80,53,7,4
16601,10/8/2020 22:45,vDRKPA,100,488148,234,16,80,26,6,4
16602,10/8/2020 22:45,vDRHXA,100,489563,205,22,80,52,6,4
16603,10/8/2020 23:00,vDRKPA,100,485870,230,16,80,25,5,4
16604,10/8/2020 23:00,vDRHXA,100,486803,256,21,80,51,6,4
16605,10/8/2020 23:15,vDRKPA,100,477250,208,16,80,25,5,4
16606,10/8/2020 23:15,vDRHXA,100,477982,222,20,80,50,6,4
16607,10/8/2020 23:30,vDRKPA,100,466408,232,15,80,24,5,3
16608,10/8/2020 23:30,vDRHXA,100,466952,231,20,80,49,6,4
16609,10/8/2020 23:45,vDRKPA,100,454606,254,16,80,23,5,3
16610,10/8/2020 23:45,vDRHXA,100,456113,262,19,80,49,6,4
16611,11/8/2020 0:00,vDRKPA,100,461902,182,14,80,23,5,3
16612,11/8/2020 0:00,vDRHXA,100,460440,188,19,80,47,6,4
16613,11/8/2020 0:15,vDRKPA,100,444191,217,15,80,23,5,3
16614,11/8/2020 0:15,vDRHXA,100,443895,193,19,80,48,6,4
16615,11/8/2020 0:30,vDRKPA,100,425347,216,13,80,22,5,3
16616,11/8/2020 0:30,vDRHXA,100,425074,206,17,80,46,5,4
16617,11/8/2020 0:45,vDRKPA,100,413201,177,13,80,22,5,3
16618,11/8/2020 0:45,vDRHXA,100,414271,245,17,80,45,5,3
16619,11/8/2020 1:00,vDRKPA,100,405221,224,12,80,21,5,3
16620,11/8/2020 1:00,vDRHXA,100,405069,225,16,80,44,5,3
16621,11/8/2020 1:15,vDRKPA,100,391309,568,13,80,21,4,3
16622,11/8/2020 1:15,vDRHXA,100,390952,531,16,80,44,5,3
16623,11/8/2020 1:30,vDRKPA,100,377017,221,12,80,22,4,3
16624,11/8/2020 1:30,vDRHXA,100,377742,232,16,80,46,5,3
16625,11/8/2020 1:45,vDRKPA,100,363190,199,12,80,21,4,3
16626,11/8/2020 1:45,vDRHXA,100,363260,234,15,80,43,5,3
16627,11/8/2020 2:00,vDRKPA,100,360325,245,12,80,20,4,3
16628,11/8/2020 2:00,vDRHXA,100,359840,234,14,80,42,5,3
16629,11/8/2020 2:15,vDRKPA,100,351271,247,12,80,20,4,3
16630,11/8/2020 2:15,vDRHXA,100,351481,240,15,80,42,5,3
16631,11/8/2020 2:30,vDRKPA,100,337624,189,11,80,20,4,3
16632,11/8/2020 2:30,vDRHXA,100,336756,166,14,80,41,5,3
16633,11/8/2020 2:45,vDRKPA,100,328493,226,12,80,21,4,3
16634,11/8/2020 2:45,vDRHXA,100,329416,238,16,80,46,4,3
16635,11/8/2020 3:00,vDRKPA,100,318751,189,10,80,19,4,3
16636,11/8/2020 3:00,vDRHXA,100,318655,177,13,80,40,4,3
16637,11/8/2020 3:15,vDRKPA,100,312607,185,11,80,19,4,3
16638,11/8/2020 3:15,vDRHXA,100,313901,182,13,80,40,4,3
16639,11/8/2020 3:30,vDRKPA,100,303122,203,10,80,19,4,3
16640,11/8/2020 3:30,vDRHXA,100,302858,206,13,80,39,4,3
16641,11/8/2020 3:45,vDRKPA,100,302244,174,10,80,19,4,3
16642,11/8/2020 3:45,vDRHXA,100,301945,168,13,80,39,4,3
16643,11/8/2020 4:00,vDRKPA,100,295075,161,10,80,19,4,3
16644,11/8/2020 4:00,vDRHXA,100,294168,173,13,80,39,4,3
16645,11/8/2020 4:15,vDRKPA,100,299684,306,10,80,19,4,3
16646,11/8/2020 4:15,vDRHXA,100,299663,336,13,80,40,4,3
16647,11/8/2020 4:30,vDRKPA,100,292582,364,10,80,19,4,3
16648,11/8/2020 4:30,vDRHXA,100,293946,362,12,80,39,4,3
16649,11/8/2020 4:45,vDRKPA,100,286563,234,10,80,19,4,3
16650,11/8/2020 4:45,vDRHXA,100,286851,228,13,80,39,4,3
16651,11/8/2020 5:00,vDRKPA,100,290683,202,10,80,19,4,3
16652,11/8/2020 5:00,vDRHXA,100,291501,172,13,80,40,4,3
16653,11/8/2020 5:15,vDRKPA,100,308370,185,11,80,20,4,3
16654,11/8/2020 5:15,vDRHXA,100,309462,163,14,80,41,4,3
16655,11/8/2020 5:30,vDRKPA,100,297004,187,10,80,19,4,3
16656,11/8/2020 5:30,vDRHXA,100,296387,180,13,80,40,4,3
16657,11/8/2020 5:45,vDRKPA,100,306537,191,11,80,20,4,3
16658,11/8/2020 5:45,vDRHXA,100,307201,172,14,80,41,4,3
16659,11/8/2020 6:00,vDRKPA,100,322406,175,12,80,20,4,3
16660,11/8/2020 6:00,vDRHXA,100,322128,183,15,80,43,5,3
16661,11/8/2020 6:15,vDRKPA,100,350180,181,12,80,21,4,3
16662,11/8/2020 6:15,vDRHXA,100,351680,182,15,80,44,5,3
16663,11/8/2020 6:30,vDRKPA,100,363270,154,12,80,22,5,3
16664,11/8/2020 6:30,vDRHXA,100,364227,164,16,80,46,5,3
16665,11/8/2020 6:45,vDRKPA,100,382500,178,13,80,23,5,3
16666,11/8/2020 6:45,vDRHXA,100,383275,207,18,80,47,5,4
16667,11/8/2020 7:00,vDRKPA,100,396708,309,15,80,24,5,3
16668,11/8/2020 7:00,vDRHXA,100,397147,326,20,80,49,6,4
16669,11/8/2020 7:15,vDRKPA,100,412367,343,16,80,25,5,4
16670,11/8/2020 7:15,vDRHXA,100,412803,390,21,80,50,6,4
16671,11/8/2020 7:30,vDRKPA,100,420503,369,16,80,25,6,4
16672,11/8/2020 7:30,vDRHXA,100,421399,343,23,80,52,6,4
16673,11/8/2020 7:45,vDRKPA,100,428493,378,17,80,25,6,4
16674,11/8/2020 7:45,vDRHXA,100,430525,384,22,80,52,6,4
16675,11/8/2020 8:00,vDRKPA,100,436516,406,17,80,26,6,4
16676,11/8/2020 8:00,vDRHXA,100,435173,379,23,80,53,7,4
16677,11/8/2020 8:15,vDRKPA,100,436374,595,18,80,26,6,4
16678,11/8/2020 8:15,vDRHXA,100,437041,552,24,80,54,7,4
16679,11/8/2020 8:30,vDRKPA,100,434184,533,18,80,26,6,4
16680,11/8/2020 8:30,vDRHXA,100,434540,522,24,80,54,7,4
16681,11/8/2020 8:45,vDRKPA,100,429087,555,18,80,27,6,4
16682,11/8/2020 8:45,vDRHXA,100,428877,496,24,80,54,7,4
16683,11/8/2020 9:00,vDRKPA,100,429875,445,18,80,27,6,4
16684,11/8/2020 9:00,vDRHXA,100,429753,405,25,80,55,7,4
16685,11/8/2020 9:15,vDRKPA,100,434083,375,19,80,27,6,4
16686,11/8/2020 9:15,vDRHXA,100,433463,378,27,80,55,7,5
16687,11/8/2020 9:30,vDRKPA,100,429629,413,19,80,27,6,4
16688,11/8/2020 9:30,vDRHXA,100,428668,393,25,80,55,7,5
16689,11/8/2020 9:45,vDRKPA,100,429424,414,19,80,27,7,4
16690,11/8/2020 9:45,vDRHXA,100,429826,384,26,80,55,7,5
16691,11/8/2020 10:00,vDRKPA,100,434593,366,19,80,28,7,4
16692,11/8/2020 10:00,vDRHXA,100,434099,397,26,80,56,7,5
16693,11/8/2020 10:15,vDRKPA,100,444583,265,19,80,28,7,4
16694,11/8/2020 10:15,vDRHXA,100,444079,254,27,80,56,8,5
16695,11/8/2020 10:30,vDRKPA,100,443654,279,19,80,28,7,4
16696,11/8/2020 10:30,vDRHXA,100,445206,214,26,80,56,8,5
16697,11/8/2020 10:45,vDRKPA,100,441880,274,20,80,28,7,4
16698,11/8/2020 10:45,vDRHXA,100,442092,273,27,80,57,8,5
16699,11/8/2020 11:00,vDRKPA,100,439660,282,20,80,28,7,4
16700,11/8/2020 11:00,vDRHXA,100,439993,294,27,80,58,8,5
16701,11/8/2020 11:15,vDRKPA,100,443358,255,20,80,28,7,4
16702,11/8/2020 11:15,vDRHXA,100,443103,274,27,80,57,8,5
16703,11/8/2020 11:30,vDRKPA,100,442330,264,20,80,28,7,4
16704,11/8/2020 11:30,vDRHXA,100,441822,243,28,80,57,8,5
16705,11/8/2020 11:45,vDRKPA,100,443173,283,20,80,28,7,4
16706,11/8/2020 11:45,vDRHXA,100,443830,281,27,80,58,8,5
16707,11/8/2020 12:00,vDRKPA,100,445637,243,20,80,28,7,4
16708,11/8/2020 12:00,vDRHXA,100,446038,279,28,80,58,8,5
16709,11/8/2020 12:15,vDRKPA,100,463076,286,21,80,29,7,4
16710,11/8/2020 12:15,vDRHXA,100,462880,277,28,80,58,8,5
16711,11/8/2020 12:30,vDRKPA,100,459343,261,22,80,34,7,4
16712,11/8/2020 12:30,vDRHXA,100,458934,282,28,80,58,8,5
16713,11/8/2020 12:45,vDRKPA,100,463928,256,20,80,29,7,4
16714,11/8/2020 12:45,vDRHXA,100,463773,250,28,80,59,8,5
16715,11/8/2020 13:00,vDRKPA,100,463830,264,20,80,29,7,4
16716,11/8/2020 13:00,vDRHXA,100,464033,270,28,80,58,8,5
16717,11/8/2020 13:15,vDRKPA,100,460816,271,21,80,29,7,4
16718,11/8/2020 13:15,vDRHXA,100,461443,248,28,80,58,8,5
16719,11/8/2020 13:30,vDRKPA,100,466051,275,21,80,30,7,4
16720,11/8/2020 13:30,vDRHXA,100,465854,266,28,80,57,8,5
16721,11/8/2020 13:45,vDRKPA,100,461362,283,20,80,29,7,4
16722,11/8/2020 13:45,vDRHXA,100,462495,233,28,80,58,8,5
16723,11/8/2020 14:00,vDRKPA,100,461526,270,20,80,29,7,4
16724,11/8/2020 14:00,vDRHXA,100,461179,249,28,80,58,8,5
16725,11/8/2020 14:15,vDRKPA,100,458876,255,21,80,29,7,4
16726,11/8/2020 14:15,vDRHXA,100,458291,251,28,80,58,8,5
16727,11/8/2020 14:30,vDRKPA,100,461730,263,21,80,29,7,4
16728,11/8/2020 14:30,vDRHXA,100,462762,279,28,80,58,8,5
16729,11/8/2020 14:45,vDRKPA,100,461069,329,21,80,29,7,4
16730,11/8/2020 14:45,vDRHXA,100,460749,303,28,80,58,8,5
16731,11/8/2020 15:00,vDRKPA,100,466404,286,20,80,29,7,4
16732,11/8/2020 15:00,vDRHXA,100,466931,287,28,80,58,8,5
16733,11/8/2020 15:15,vDRKPA,100,475754,234,21,80,29,7,4
16734,11/8/2020 15:15,vDRHXA,100,475002,240,28,80,58,8,5
16735,11/8/2020 15:30,vDRKPA,100,472468,266,20,80,29,7,4
16736,11/8/2020 15:30,vDRHXA,100,472953,272,28,80,57,8,5
16737,11/8/2020 15:45,vDRKPA,100,469276,373,21,80,29,7,4
16738,11/8/2020 15:45,vDRHXA,100,470033,368,28,80,58,8,5
16739,11/8/2020 16:00,vDRKPA,100,467801,260,22,80,29,7,4
16740,11/8/2020 16:00,vDRHXA,100,469307,279,27,80,58,8,5
16741,11/8/2020 16:15,vDRKPA,100,476297,240,21,80,29,7,4
